FID,ADDRESS,CITY,STATE,ZIP,COUNTY,LATITUDE,LONGITUDE
268,330 BROADWAY EAST,CUYAHOGA FALLS,OH,44221,SUMMIT,41.13214627,-81.47737547
269,2201 HEMPSTEAD TPKE,EAST MEADOW,NY,11554,NASSAU,40.72625551,-73.55373802
270,1 HEALTHY WAY,OCEANSIDE,NY,11510,NASSAU,40.650998,-73.63083944
271,750 E ADAMS ST,SYRACUSE,NY,13210,ONONDAGA,43.04189732,-76.13983046
272,70 DUBOIS ST,NEWBURGH,NY,12550,ORANGE,41.50342485,-74.01456558
273,ONE PARKLAND DRIVE,DERRY,NH,3038,ROCKINGHAM,42.87677117,-71.31666154
274,707 EAST MAIN STREET,MIDDLETOWN,NY,10924,ORANGE,41.44191408,-74.36831227
275,2215 BURDETT AVE,TROY,NY,12180,RENSSELAER,42.73329249,-73.672164
276,50 LEROY ST,POTSDAM,NY,13676,ST. LAWRENCE,44.67651062,-74.98211632
277,1117 SPRING ST,FRIDAY HARBOR,WA,98250,SAN JUAN,48.52677897,-123.0296011
278,160 N MIDLAND AVE,NYACK,NY,10960,ROCKLAND,41.09621147,-73.92601813
279,211 CHURCH ST,SARATOGA,NY,12866,SARATOGA,43.08588022,-73.79678273
280,777 PARK AVENUE WEST,HIGHLAND PARK,IL,60035,LAKE,42.19110677,-87.80841495
281,801 S MILWAUKEE AVE,LIBERTYVILLE,IL,60048,LAKE,42.274235,-87.95769974
282,450 WEST HIGHWAY 22,BARRINGTON,IL,60010,LAKE,42.19538237,-88.17281887
283,695 N KELLOGG ST,GALESBURG,IL,61401,KNOX,40.95579903,-90.36576026
284,3333 NORTH SEMINARY,GALESBURG,IL,61401,KNOX,40.98671028,-90.36024492
285,2520 ELISHA AVENUE,ZION,IL,60099,LAKE,42.44925783,-87.82783284
286,707 N BROADWAY,BALTIMORE,MD,21205,BALTIMORE CITY,39.29928098,-76.59281871
287,301 ST PAUL PLACE,BALTIMORE,MD,21202,BALTIMORE CITY,39.29292155,-76.61288423
288,2401 WEST BELVEDERE AVE,BALTIMORE,MD,21215,BALTIMORE CITY,39.35230251,-76.66209015
289,22 S GREENE ST,BALTIMORE,MD,21201,BALTIMORE CITY,39.28790857,-76.62492593
290,411 CANISTEO ST,HORNELL,NY,14843,STEUBEN,42.31387327,-77.66061309999999
291,4940 EASTERN AVENUE,BALTIMORE,MD,21224,BALTIMORE CITY,39.29067881,-76.54677819
292,243 ELM STREET,CLAREMONT,NH,3743,SULLIVAN,43.38458975,-72.34069671
293,218 EAST ROAD,HAMPSTEAD,NH,3841,ROCKINGHAM,42.87166334,-71.15420708
294,11 WHITEHALL ROAD,ROCHESTER,NH,3867,STRAFFORD,43.2975566,-70.96016086
295,1 VERNEY DRIVE,GREENFIELD,NH,3047,HILLSBOROUGH,42.9718711,-71.87453591
296,8 PROSPECT STREET,NASHUA,NH,3060,HILLSBOROUGH,42.75627984,-71.4613747
297,172 KINSLEY ST,NASHUA,NH,3061,HILLSBOROUGH,42.74923911,-71.48021205
298,ONE ELLIOT WAY,MANCHESTER,NH,3103,HILLSBOROUGH,42.983954,-71.438
299,250 PLEASANT STREET,CONCORD,NH,3301,MERRIMACK,43.19774414,-71.56202040000001
300,15 AIKEN AVE,FRANKLIN,NH,3235,MERRIMACK,43.44840426,-71.64455273
301,240 MEETING HOUSE LANE,SOUTHAMPTON,NY,11968,SUFFOLK,40.88505974,-72.37994406
302,201 MANOR PL,GREENPORT,NY,11901,SUFFOLK,41.11036057,-72.36112732
303,270 PARK AVE,HUNTINGTON,NY,11743,SUFFOLK,40.87932924,-73.41619953
304,301 E MAIN ST,BAY SHORE,NY,11706,SUFFOLK,40.72596015,-73.24115864
305,ONE ST JOSEPH DRIVE,LEXINGTON,KY,40504,FAYETTE,38.03233973,-84.52329929
306,1900 RICHMOND RD,LEXINGTON,KY,40502,FAYETTE,38.02270661,-84.47269852
307,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,10901,SUFFOLK,40.69388013,-73.29439462
308,396 BROADWAY,KINGSTON,NY,12401,ULSTER,41.92665841,-73.99484207
309,10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,41.73262979,-74.37903498
310,1200 DRIVING PARK AVE BOX 111,NEWARK,NY,14513,WAYNE,43.06049938,-77.10166991
311,128 ASHFORD AVE,DOBBS FERRY,NY,10522,WESTCHESTER,41.01439225,-73.86191965
312,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,WESTCHESTER,41.10900706,-73.86308776
313,910 WALLACE AVENUE,LEITCHFIELD,KY,42754,GRAYSON,37.4725153,-86.28859309
314,1000 ST. CHRISTOPHER DRIVE,ASHLAND,KY,41101,GREENUP,38.50845432,-82.69261651
315,95 BRADHURST AVE,VALHALLA,NY,10595,WESTCHESTER,41.07484754,-73.79997224
316,1600 W WALNUT ST,JACKSONVILLE,IL,62650,MORGAN,39.74608499,-90.26048664
317,13218 BROOK LANE DRIVE,HAGERSTOWN,MD,21740,WASHINGTON,39.676995299999994,-77.61059940000001
318,308 WEST MAPLE AVENUE,LANCASTER,KY,40444,GARRARD,37.62202606,-84.58515725
319,100 WOODS RD,VALHALLA,NY,10532,WESTCHESTER,41.08609075,-73.80495477
320,111 E 210TH ST,BRONX,NY,10466,BRONX,40.88007926,-73.8798267
321,299 KINGS DAUGHTERS DRIVE,FRANKFORT,KY,40601,FRANKLIN,38.16066175,-84.9068937
322,3424 KOSSUTH AVE,BRONX,NY,10467,BRONX,40.880365600000005,-73.88105711
323,11116 MEDICAL CAMPUS ROAD,HAGERSTOWN,MD,21742,WASHINGTON,39.62219281,-77.68256295
324,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,40.6552691,-73.91255653
325,121 DEKALB AVE,BROOKLYN,NY,11201,KINGS,40.69057251,-73.97788376
326,2475 RAYMOND AVENUE,BRONX,NY,10461,BRONX,40.84074311,-73.84851753
327,451 CLARKSON AVE,BROOKLYN,NY,11203,KINGS,40.65661638,-73.94469079
328,2601 OCEAN PARKWAY,BROOKLYN,NY,11235,KINGS,40.58541438,-73.96533243
329,150 55TH ST,BROOKLYN,NY,11209,KINGS,40.64656399,-74.02091469
330,1400 PELHAM PARKWAY SOUTH,BRONX,NY,10036,BRONX,40.85629836,-73.84751215
331,506 6TH ST,BROOKLYN,NY,11215,KINGS,40.6677617,-73.97899052
332,301 E 17TH ST,NEW YORK,NY,10003,NEW YORK,40.73443169,-73.98299996
333,3959 BROADWAY,NEW YORK,NY,10032,NEW YORK,40.83976326,-73.94128258
334,1000 10TH AVE,NEW YORK,NY,10019,NEW YORK,40.76941213,-73.9868084
335,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,40.74482736,-73.88607967
336,8900 VAN WYCK EXPRESSWAY,JAMAICA,NY,11414,QUEENS,40.70010365,-73.81611489
337,701 EAST ORANGE STREET,HOOPESTON,IL,60942,VERMILION,40.45868989,-87.65973327
338,812 N LOGAN,DANVILLE,IL,61832,VERMILION,40.13783245,-87.64543324
339,250 PARK STREET,BOWLING GREEN,KY,42101,WARREN,36.99597151,-86.42975938
340,56 45 MAIN ST,FLUSHING,NY,11355,QUEENS,40.74677228,-73.82541638
341,3251 N ROCK RD,DERBY,KS,67037,SEDGWICK,37.58277168,-97.24698571
342,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,40.8710014,-73.62238567
343,110 METKER TRAIL,STANFORD,KY,40484,LINCOLN,37.54279432,-84.65303656
344,131 HOSPITAL DRIVE,SALEM,KY,42078,LIVINGSTON,37.26305319,-88.22850246
345,16 GUION PLACE,NEW ROCHELLE,NY,10802,WESTCHESTER,40.91280606,-73.7877626
346,3201 KINGS HIGHWAY,BROOKLYN,NY,11234,KINGS,40.6188201,-73.94290124
347,21 BLOOMINGDALE ROAD,WHITE PLAINS,NY,10605,WESTCHESTER,41.02757951,-73.75390988
348,506 LENOX AVENUE,NEW YORK,NY,10037,NEW YORK,40.81426493,-73.93986126
349,1752 PARK AVENUE,NEW YORK,NY,10035,NEW YORK,40.80328511,-73.94162385
350,4422 THIRD AVENUE,BRONX,NY,10457,BRONX,40.85268901,-73.89136288
351,7571 STATE ROUTE 54,BATH,NY,14810,STEUBEN,42.3743292,-77.27890663
352,4988 STHWY 30,AMSTERDAM,NY,12010,MONTGOMERY,42.95906517,-74.18712293
353,2215 BURDETT AVENUE,TROY,NY,12180,RENSSELAER,42.73335775,-73.67266608
354,150 W HIGH ST,MORRIS,IL,60450,GRUNDY,41.36932589999999,-88.42675331
355,1401 EAST STATE STREET,ROCKFORD,IL,61104,WINNEBAGO,42.26567488,-89.07413954
356,2400 NORTH ROCKTON AVENUE,ROCKFORD,IL,61101,WINNEBAGO,42.29842717,-89.09844135
357,75 BEEKMAN ST,PLATTSBURGH,NY,12901,CLINTON,44.70044304,-73.46941987
358,600 EAST 233RD STREET,BRONX,NY,10466,BRONX,40.89369717,-73.86119119
359,1500 FOREST GLEN ROAD,SILVER SPRING,MD,20910,MONTGOMERY,39.01472214,-77.03573523
360,1900 SILVER CROSS BLVD,NEW LENOX,IL,60451,WILL,41.54468733,-87.98343597
361,500 REMINGTON BOULEVARD,BOLINGBROOK,IL,60440,WILL,41.68086496,-88.08465144
362,11711 LIVINGSTON ROAD,FORT WASHINGTON,MD,20744,PRINCE GEORGE'S,38.72856337,-76.99270169
363,1111 AMSTERDAM AVENUE,NEW YORK,NY,10025,NEW YORK,40.80492254,-73.96159035
364,622 WEST 168TH STREET,NEW YORK,NY,10032,NEW YORK,40.84105288,-73.94068652
365,525 EAST 68TH STREET,NEW YORK,NY,10021,NEW YORK,40.76454994,-73.95433226
366,83 AMITY STREET,BROOKLYN,NY,11201,KINGS,40.68987342,-73.99776571
367,156 WEST AVENUE,BROCKPORT,NY,14420,MONROE,43.22161178,-77.94457511
368,219 BRYANT STREET,BUFFALO,NY,14222,ERIE,42.90920851,-78.87520901
369,259 FIRST STREET,MINEOLA,NY,11501,NASSAU,40.74069748,-73.6430084
370,51 GLASGOW AVENUE,JAMESTOWN,NY,14701,CHAUTAUQUA,42.09116724,-79.24536584
371,2 PARK AVENUE,YONKERS,NY,10703,WESTCHESTER,40.94038607,-73.89165239
372,400 FORT HILL AVE,CANANDAIGUA,NY,14424,ONTARIO,42.90123744,-77.26963606
373,800 CROSS RIVER ROAD,KATONAH,NY,10536,WESTCHESTER,41.26639132,-73.62071751
374,30 CRESCENT AVENUE,SARATOGA SPRINGS,NY,12866,SARATOGA,43.05813047,-73.78539606
375,1305 N ELM STREET,HENDERSON,KY,42420,HENDERSON,37.85497461,-87.58319902
376,8 DOCTORS PARK ROAD,MOUNT VERNON,IL,62864,JEFFERSON,38.31164516,-88.93688084
377,2000 OGDEN AVENUE,AURORA,IL,60504,KANE,41.72900718,-88.27061598
378,300 RANDALL RD,GENEVA,IL,60134,KANE,41.88661497,-88.34345036
379,1325 N HIGHLAND AVENUE,AURORA,IL,60506,KANE,41.78580955,-88.32576904
380,360 AMSDEN AVE.,VERSAILLES,KY,40383,WOODFORD,38.05476569,-84.72378834
381,130 W KINGSBRIDGE RD,BRONX,NY,10468,BRONX,40.86734866,-73.90638209
382,2008 NINE RD,BRADY,TX,76825,MCCULLOCH,31.1176885,-99.34685361
383,1013 SOUTH WELLS STREET,EDNA,TX,77957,JACKSON,28.96910475,-96.63588688
384,400 MURCHISON AVENUE,ELDORADO,TX,76936,SCHLEICHER,30.86300194,-100.6029941
385,1700 OLD LEBANON ROAD,CAMPBELLSVILLE,KY,42718,TAYLOR,37.36635176,-85.33810656
386,201 EAST GRANT AVENUE,MORTON,TX,79346,COCHRAN,33.71973751,-102.7575223
387,12500 WILLOWBROOK ROAD,CUMBERLAND,MD,21502,ALLEGANY,39.64783067,-78.7332415
388,2001 MEDICAL PARKWAY,ANNAPOLIS,MD,21401,ANNE ARUNDEL,38.98992672,-76.53461243
389,1000 MEDICAL CENTER DRIVE,MONTICELLO,IL,61856,PIATT,40.06044805,-88.55882170000001
390,530 NE GLEN OAK AVE,PEORIA,IL,61603,PEORIA,40.70274682,-89.59196543
391,640 W WASHINGTON,PITTSFIELD,IL,62363,PIKE,39.60744348,-90.8151327
392,900 EAST AIRPORT ROAD,OKMULGEE,OK,74447,OKMULGEE,35.66753235,-95.96033181
393,BROADWAY AT 11TH STREET,QUINCY,IL,62301,ADAMS,39.93635888,-91.3994572
394,700 NW SEVENTH STREET,OKLAHOMA CITY,OK,73102,OKLAHOMA,35.47489624,-97.52494158
395,221 N E GLEN OAK AVE,PEORIA,IL,61606,PEORIA,40.700305799999995,-89.59491684
396,345 EAST SUPERIOR STREET,CHICAGO,IL,60611,COOK,41.89545454,-87.6183348
397,8311 WEST ROOSEVELT ROAD,FOREST  PARK,IL,60130,COOK,41.86489307,-87.82828251
398,9600 GROSS POINT ROAD,SKOKIE,IL,60076,COOK,42.05641606,-87.74070961
399,520 S MAPLE AVE,OAK PARK,IL,60304,COOK,41.87861801,-87.80335153
400,5101 S WILLOW SPRINGS RD,LA GRANGE,IL,60525,COOK,41.79706055,-87.88639493
401,701 WEST NORTH AVE,MELROSE PARK,IL,60160,COOK,41.91052978,-87.84281507
402,719 WEST COKE ROAD,WINNSBORO,TX,75494,WOOD,32.94453832,-95.30727963
403,1200 CARL RAMERT DRIVE,YOAKUM,TX,77995,LAVACA,29.30695852,-97.12915909
404,645 SOUTH CENTRAL AVE,CHICAGO,IL,60644,COOK,41.87212457,-87.76408865
405,5841 SOUTH MARYLAND,CHICAGO,IL,60637,COOK,41.78874685,-87.60433713
406,100 MEDICAL DRIVE,BORGER,TX,79007,HUTCHINSON,35.65513819,-101.40918070000001
407,850 W IRVING PARK RD,CHICAGO,IL,60613,COOK,41.95518902,-87.65162124
408,1901 W HARRISON ST,CHICAGO,IL,60612,COOK,41.87233487,-87.67439846
409,2525 S MICHIGAN AVE,CHICAGO,IL,60616,COOK,41.84688958,-87.6214916
410,2800 W 95TH ST,EVERGREEN PARK,IL,60805,COOK,41.721465,-87.69302888
411,836 WEST WELLINGTON AVENUE,CHICAGO,IL,60657,COOK,41.93674085,-87.65137166
412,5025 N PAULINA STREET,CHICAGO,IL,60640,COOK,41.97308677,-87.67074306
413,4440 W 95TH STREET,OAK LAWN,IL,60453,COOK,41.72169452,-87.73244225
414,1775 DEMPSTER ST,PARK RIDGE,IL,60068,COOK,42.03880223,-87.84733438
415,800 W CENTRAL ROAD,ARLINGTON HEIGHTS,IL,60005,COOK,42.06829111,-87.99218163
416,800 W BIESTERFIELD RD,ELK GROVE VILLAGE,IL,60007,COOK,42.00465682,-88.01689228
417,251 E HURON ST,CHICAGO,IL,60611,COOK,41.89460771,-87.62102437
418,1555 N BARRINGTON RD,HOFFMAN ESTATES,IL,60169,COOK,42.05292846,-88.14103422
419,500 E 51ST ST,CHICAGO,IL,60615,COOK,41.80267501,-87.61332387
420,"153 DOWELL RD., PO BOX 1610",RUSSELL SPRINGS,KY,42642,RUSSELL,37.05758045,-85.06735281
421,1710 HARPER ROAD,BECKLEY,WV,25801,RALEIGH,37.7875544,-81.20193159
422,145 NEWCOMB AVE,MT VERNON,KY,40456,ROCKCASTLE,37.35796432,-84.33590332
423,106 BOW STREET,ELKTON,MD,21921,CECIL,39.60851453,-75.83196705
424,4000 KRESGE WAY,LOUISVILLE,KY,40207,JEFFERSON,38.23811825,-85.6371443
425,200 ABRAHAM FLEXNER WAY,LOUISVILLE,KY,40202,JEFFERSON,38.24913165,-85.7511895
426,1313 SAINT ANTHONY PLACE,LOUISVILLE,KY,40204,JEFFERSON,38.24265652,-85.73123773
427,2020 NEWBURG RD,LOUISVILLE,KY,40205,JEFFERSON,38.218809,-85.71059213
428,530 S JACKSON ST,LOUISVILLE,KY,40202,JEFFERSON,38.24832296,-85.74433596
429,625 JAMES S TRIMBLE BLVD,PAINTSVILLE,KY,41240,JOHNSON,37.81551094,-82.8130513
430,300 SOUTH PRESTON STREET,RANSON,WV,25438,JEFFERSON,39.29598914,-77.85875906
431,430 MAIN STREET,OAK HILL,WV,25901,FAYETTE,37.97127658,-81.14978059
432,186 HOSPITAL DRIVE,GRANTSVILLE,WV,26147,CALHOUN,38.92276007,-81.09249296
433,2900 1ST AVENUE,HUNTINGTON,WV,25701,CABELL,38.43055045,-82.40041273
434,"122 12TH STREET, PO BOX 1369",PRINCETON,WV,24740,MERCER,37.36271893,-81.11301085
435,2520 VALLEY DRIVE,POINT PLEASANT,WV,25550,MASON,38.86906541,-82.12322387
436,701 MADISON AVENUE,MADISON,WV,25130,BOONE,38.0482,-81.80619
437,"150 DUNCAN RD, RR BOX 52 WEST",BUCKEYE,WV,24924,POCAHONTAS,38.20082912,-80.10897840000001
438,300 S PRICE STREET,KINGWOOD,WV,26537,PRESTON,39.46507784,-79.68785749999999
439,936 SHARPE HOSPITAL ROAD,WESTON,WV,26452,LEWIS,39.04114927,-80.49630427
440,4000 CAMPBRIDGE ST,KANSAS CITY,KS,66160,WYANDOTTE,39.0558273,-94.6089825
441,1 AMALIA DRIVE,BUCKHANNON,WV,26201,UPSHUR,38.99141205,-80.2363893
442,2500 HOSPITAL DRIVE,MARTINSBURG,WV,25401,BERKELEY,39.47624347,-77.98023718
443,1 MEDICAL CENTER DRIVE,MORGANTOWN,WV,26506,MONONGALIA,39.65442257,-79.95802214
444,800 WHEELING AVE,GLEN DALE,WV,26038,MARSHALL,39.94614193,-80.75243755
445,503 N MAPLE STREET,EFFINGHAM,IL,62401,EFFINGHAM,39.12577602,-88.55012522
446,989 MEDICAL PARK DRIVE,MAYSVILLE,KY,41056,MASON,38.63997438,-83.80810517
447,4900 HOUSTON ROAD,FLORENCE,KY,41042,BOONE,39.01659182,-84.63076721
448,850 RIVERVIEW AVE,PINEVILLE,KY,40977,BELL,36.76291694,-83.70776873
449,801 ILLINI DRIVE,SILVIS,IL,61282,ROCK ISLAND,41.49432574,-90.41841611
450,2701 17TH ST,ROCK ISLAND,IL,61201,ROCK ISLAND,41.48261527,-90.57041813
451,701 N FIRST ST,SPRINGFIELD,IL,62702,SANGAMON,39.80936884,-89.6557791
452,217 SOUTH THIRD STREET,DANVILLE,KY,40422,BOYLE,37.64387331,-84.77300114
453,611 WEST PARK STREET,URBANA,IL,61801,CHAMPAIGN,40.11704176,-88.21494866
454,819 ASH ST,SPOONER,WI,54801,WASHBURN,45.82559733,-91.89634651
455,320 LORETTO ROAD,LEBANON,KY,40033,MARION,37.56982888,-85.26145641
456,440 HOPKINSVILLE STREET,GREENVILLE,KY,42345,MUHLENBERG,37.19653539,-87.18929449999999
457,620 MADISON STREET,SYRACUSE,NY,13210,ONONDAGA,43.04519375,-76.14054445
458,100 MEDICAL CENTER DRIVE,PRINCETON,KY,42445,CALDWELL,37.11367431,-87.90960048
459,1301 NORTH RACE STREET,GLASGOW,KY,42141,BARREN,37.01139239,-85.90451397
460,1000 ROLLING HILLS LANE,ADA,OK,74820,PONTOTOC,34.78459567,-96.62745078
461,523 EAST STATE ROAD,FAIRVIEW,OK,73737,MAJOR,36.27598778,-98.47452341
462,806 HIGHWAY 2 NORTH,WILBURTON,OK,74578,LATIMER,34.91947628,-95.32085573
463,"615 NORTH PROMENADE STREET, P O BOX 530",HAVANA,IL,62644,MASON,40.30542314,-90.0540907
464,2400 RUSSELLVILLE ROAD,HOPKINSVILLE,KY,42240,CHRISTIAN,36.86466922,-87.45126672
465,911 BYPASS RD,PIKEVILLE,KY,41501,PIKE,37.47124167,-82.52224749999999
466,1200 CHILDREN'S AVE,OKLAHOMA CITY,OK,73104,OKLAHOMA,35.48165324,-97.49610501
467,503 WEST PINE STREET,PHILIP,SD,57567,HAAKON,44.03980876,-101.6714768
468,ONE CLARK BASS BOULEVARD,MCALESTER,OK,74501,PITTSBURG,34.93688174,-95.75092529
469,14101 PARKWAY COMMONS DRIVE,OKLAHOMA CITY,OK,73134,OKLAHOMA,35.61450132,-97.5833
470,2200 E WASHINGTON,BLOOMINGTON,IL,61701,MCLEAN,40.48267659,-88.9555622
471,100 MEDICAL CENTER DRIVE,HAZARD,KY,41701,PERRY,37.27829795,-83.22788224
472,260 HOSPITAL DRIVE,SOUTH WILLIAMSON,KY,41503,PIKE,37.67651064,-82.29702272
473,2300 NORTH EDWARD STREET,DECATUR,IL,62526,MACON,39.867253399999996,-88.96098295
474,4201 MEDICAL CENTER DRIVE,MCHENRY,IL,60050,MCHENRY,42.31779814,-88.27946800000001
475,1304 FRANKLIN AVENUE,NORMAL,IL,61761,MCLEAN,40.49697098,-88.99085
476,3073 WHITE MOUNTAIN HIGHWAY,NORTH CONWAY,NH,3860,CARROLL,44.06181269,-71.1368538
477,580 COURT STREET,KEENE,NH,3431,CHESHIRE,42.948843200000006,-72.2919009
478,600 ST. JOHNSBURY ROAD,LITTLETON,NH,3561,GRAFTON,44.31793388,-71.82555904
479,10 ALICE PECK DAY DRIVE,LEBANON,NH,3766,GRAFTON,43.63844773,-72.28600257
480,1001 EAST 18TH STREET,GROVE,OK,74344,DELAWARE,36.58128735,-94.75857669
481,80 HIGHLAND STREET,LACONIA,NH,3246,BELKNAP,43.52855555,-71.46318101
482,821 FIELDCREST DRIVE,CAMBRIDGE,MD,21613,DORCHESTER,38.54945363,-76.05799123
483,600 SOUTH MONROE STREET,ENID,OK,73702,GARFIELD,36.39016529,-97.88742558
484,1200 EAST PECAN STREET,ALTUS,OK,73521,JACKSON,34.63523975,-99.31803877
485,401 NORTHWEST 'H' STREET,STIGLER,OK,74462,HASKELL,35.26116507,-95.12875158
486,120 NORTH OAK ST,HINSDALE,IL,60521,DUPAGE,41.80591716,-87.92122132
487,155 EAST BRUSH HILL ROAD,ELMHURST,IL,60126,DUPAGE,41.86376199,-87.93557914
488,25 NORTH WINFIELD ROAD,WINFIELD,IL,60190,DUPAGE,41.87352056,-88.1557587
489,701 WINTHROP AVENUE,GLENDALE HEIGHTS,IL,60139,DUPAGE,41.9148249,-88.05697653
490,900 17TH STREET,WOODWARD,OK,73801,WOODWARD,36.43739791,-99.40033722
491,820 DOLWICK DRIVE,ERLANGER,KY,41018,KENTON,39.038841,-84.594436
492,5602 SW LEE BOULEVARD,LAWTON,OK,73505,COMANCHE,34.59263525,-98.46274019
493,602 SW 38TH STREET,LAWTON,OK,73505,COMANCHE,34.60310119,-98.43861928
494,610 W BYPASS,DRUMRIGHT,OK,74030,CREEK,35.99810679,-96.60596661
495,1323 WEST SIXTH AVENUE,STILLWATER,OK,74074,PAYNE,36.115011100000004,-97.07510207
496,1405 EAST KIRK STREET,HUGO,OK,74743,CHOCTAW,34.0123721,-95.49665009
497,1210 WEST ROBINSON STREET,NORMAN,OK,73069,CLEVELAND,35.2323599,-97.46015234
498,2401 WRANGLER BOULEVARD,SEMINOLE,OK,74868,SEMINOLE,35.24497499,-96.69840924
499,8801 SOUTH 101ST EAST AVENUE,TULSA,OK,74133,TULSA,36.0353155,-95.86355986
500,1120 SOUTH UTICA,TULSA,OK,74104,TULSA,36.14716118,-95.96851083
501,1011 14TH AVENUE NW,ARDMORE,OK,73401,CARTER,34.18896758,-97.14084275
502,3462 HOSPITAL RD,HEALDTON,OK,73438,CARTER,34.22286842,-97.49146648
503,855 N WESTHAVEN DRIVE,OSHKOSH,WI,54904,WINNEBAGO,44.02774678,-88.59521837
504,975 PORT WASHINGTON ROAD,GRAFTON,WI,53024,OZAUKEE,43.32365209,-87.92817154
505,6655 SOUTH YALE AVENUE,TULSA,OK,74136,TULSA,36.06595501,-95.91859307
506,1202 NORTH MUSKOGEE PLACE,CLAREMORE,OK,74017,ROGERS,36.32264454,-95.60467518
507,1801 WEST THIRD STREET,ELK CITY,OK,73644,BECKHAM,35.41398306,-99.42625102
508,1200 WEST CHEROKEE STREET,WAGONER,OK,74467,WAGONER,35.96152396,-95.3924305
509,3003 UNIVERSITY DR,MARINETTE,WI,54143,MARINETTE,45.07196868,-87.61769653
510,1401 MORRIS DRIVE,OKMULGEE,OK,74447,OKMULGEE,35.61118802,-95.952485
511,36500 AURORA DRIVE,SUMMIT,WI,53066,WAUKESHA,43.06591206,-88.46757865
512,2629 N 7TH ST,SHEBOYGAN,WI,53083,SHEBOYGAN,43.77338685,-87.70999507
513,10501 EAST 91ST STREEET,TULSA,OK,74133,TULSA,36.03358225,-95.8573201
514,1407 NORTH WHISENANT DRIVE,DUNCAN,OK,73534,STEPHENS,34.52031753,-97.975948
515,430 NORTH MONTA VISTA,ADA,OK,74820,PONTOTOC,34.77827025,-96.63336758
516,319 EAST JOSEPHINE AVENUE,FREDERICK,OK,73542,TILLMAN,34.40377445,-99.0136548
517,886 HIGHWAY 411 NORTH,ETOWAH,TN,37331,MCMINN,35.34509862,-84.52271936
518,59 PAGE HILL RD,BERLIN,NH,3570,COOS,44.4869509,-71.1552539
519,173 MIDDLE STREET,LANCASTER,NH,3584,COOS,44.48623037,-71.55433993
520,1215 FRANCISCAN DR,LITCHFIELD,IL,62056,MONTGOMERY,39.18121356,-89.63905575
521,1000 W HARLEM AVENUE,MONMOUTH,IL,61462,WARREN,40.92225293,-90.65830134
522,303 N JACKSON STREET,MORRISON,IL,61270,WHITESIDE,41.80893488,-89.95787808
523,238 SOUTH CONGRESS STREET,RUSHVILLE,IL,62681,SCHUYLER,40.11816279999999,-90.5643155
524,200 STAHLHUT DRIVE,LINCOLN,IL,62656,LOGAN,40.1537865,-89.38989355
525,"28 CHICK STREET, PO BOX 850",METROPOLIS,IL,62960,MASSAC,37.16637476,-88.74004867
526,721 E COURT STREET,PARIS,IL,61944,EDGAR,39.60684004,-87.6776547
527,250 HOSPITAL PLACE,SOLDOTNA,AK,99669,KENAI PENINSULA,60.49316905,-151.077827
528,1670 CLAIRMONT ROAD,DECATUR,GA,30033,DEKALB,33.801860999999995,-84.311425
529,1199 PRINCE AVENUE,ATHENS,GA,30606,CLARKE,33.96129247,-83.39794507
530,306 STANAFORD ROAD,BECKLEY,WV,25801,RALEIGH,37.798832700000006,-81.16818375
531,811 E PARRISH AVE,OWENSBORO,KY,42303,DAVIESS,37.766669,-87.10083399999999
532,1650 COWLES STREET,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,64.83174471,-147.73939280000002
533,2500 S. WOODWORTH LOOP,PALMER,AK,99645,MATANUSKA-SUSITNA,61.56289358,-149.2583112
534,911 MEALS AVENUE,VALDEZ,AK,99686,VALDEZ-CORDOVA,61.13653378,-146.3465517
535,436 5TH AVE.,KOTZEBUE,AK,99752,NORTHWEST ARCTIC,66.89600162,-162.5868263
536,222 TONGASS DRIVE,SITKA,AK,99835,SITKA,57.05156556,-135.3548767
537,620 HOSPITAL DRIVE,GAINESBORO,TN,38562,JACKSON,36.34880706,-85.65624427
538,1224 TROTWOOD AVENUE,COLUMBIA,TN,38401,MAURY,35.60716387,-87.06689111
539,367 HOSPITAL BLVD.,JACKSON,TN,38305,MADISON,35.68444711,-88.85404848
540,1411 9TH ST SOUTH,GREAT FALLS,MT,59405,CASCADE,47.48935452,-111.29135259999998
541,831 HIGHWAY 150 SOUTH,EVANSTON,WY,82931,UINTA,41.26382872,-110.94709820000001
542,301 TYSON AVENUE,PARIS,TN,38242,HENRY,36.29654269,-88.31030459
543,464 LINDEN AVE.,HARRODSBURG,KY,40330,MERCER,37.75706388,-84.84873911
544,990 OAK RIDGE TURNPIKE,OAK RIDGE,TN,37830,ANDERSON,36.02454511,-84.24508553
545,71 WHEELERTOWN AVE,PIKEVILLE,TN,37367,BLEDSOE,35.62068597,-85.19086883
546,1114 W MADISON AVE,ATHENS,TN,37371,MCMINN,35.44081499,-84.60735287
547,3441 DICKERSON PIKE,NASHVILLE,TN,37207,DAVIDSON,36.24534093,-86.74961898
548,709 WALNUT STREET,CHATTANOOGA,TN,37402,HAMILTON,35.04757814,-85.30770622
