Random_Location,Min_Distance_From_Acute_Hospital,Is_Medical_Desert,latitude,longitude
"(44.073389687537315, -86.17841978623412)",14.864091,No,44.073389687537315,-86.17841978623412
"(28.52542760608864, -104.05282078209366)",178.434669,Yes,28.52542760608864,-104.05282078209366
"(27.58408428265894, -113.06224745924897)",288.059255,Yes,27.58408428265894,-113.06224745924897
"(46.3441640832161, -85.68373488534269)",64.562636,Yes,46.3441640832161,-85.68373488534269
"(33.572467950927496, -89.70832800951968)",14.512759,No,33.572467950927496,-89.70832800951968
"(35.12746545447269, -94.38685543075195)",14.021052,No,35.12746545447269,-94.38685543075195
"(42.455606282521686, -124.59726274657953)",31.689634,No,42.455606282521686,-124.59726274657953
"(43.543531913110655, -98.0428184500735)",11.92072,No,43.543531913110655,-98.0428184500735
"(45.13796846441096, -93.61245770112023)",6.424521,No,45.13796846441096,-93.61245770112023
"(44.43117591559727, -107.32012055885627)",31.086191,No,44.43117591559727,-107.32012055885627
"(33.113540990532556, -80.15834288304531)",4.778944,No,33.113540990532556,-80.15834288304531
"(28.210489282541346, -95.46778466511083)",56.409653,No,28.210489282541346,-95.46778466511083
"(46.26268191852197, -119.81829875813747)",25.011379,No,46.26268191852197,-119.81829875813747
"(34.83077574500011, -89.66751286135172)",9.494187,No,34.83077574500011,-89.66751286135172
"(27.38790224607842, -89.57315629822054)",149.397743,Yes,27.38790224607842,-89.57315629822054
"(30.631697967421317, -114.89718846813707)",142.153112,Yes,30.631697967421317,-114.89718846813707
"(28.50947896885393, -93.72694397206143)",84.253102,Yes,28.50947896885393,-93.72694397206143
"(35.771453268472236, -119.38700809189136)",8.350574,No,35.771453268472236,-119.38700809189136
"(26.941425361116952, -100.23104407543563)",61.680285,Yes,26.941425361116952,-100.23104407543563
"(40.882607563353865, -76.87993284312225)",5.525319,No,40.882607563353865,-76.87993284312225
"(42.65121499603825, -111.33196475180696)",14.407956,No,42.65121499603825,-111.33196475180696
"(28.47131759108789, -84.29126085440434)",96.171913,Yes,28.47131759108789,-84.29126085440434
"(46.860278777547045, -90.78265084727288)",20.762272,No,46.860278777547045,-90.78265084727288
"(46.25889707703642, -111.2155623351365)",41.744925,No,46.25889707703642,-111.2155623351365
"(27.529206400203286, -116.18451982127479)",354.168209,Yes,27.529206400203286,-116.18451982127479
"(31.321537961960427, -86.08195821001512)",10.409346,No,31.321537961960427,-86.08195821001512
"(28.292372547018775, -88.92296198509051)",116.252792,Yes,28.292372547018775,-88.92296198509051
"(38.300768436854796, -82.2352854251032)",12.670483,No,38.300768436854796,-82.2352854251032
"(39.802955859772425, -73.33965723471053)",46.110116,No,39.802955859772425,-73.33965723471053
"(38.750207330886724, -114.68909831488597)",78.348796,Yes,38.750207330886724,-114.68909831488597
"(28.967921677194845, -77.54641303559896)",191.496082,Yes,28.967921677194845,-77.54641303559896
"(28.41855033142257, -97.49176623506867)",14.61886,No,28.41855033142257,-97.49176623506867
"(33.649077544345175, -91.22590869903277)",19.721038,No,33.649077544345175,-91.22590869903277
"(40.19484187045893, -104.57569296674397)",16.706734,No,40.19484187045893,-104.57569296674397
"(27.831180126060254, -89.74768623311375)",117.076467,Yes,27.831180126060254,-89.74768623311375
"(37.63487675453843, -71.17620310646247)",212.865784,Yes,37.63487675453843,-71.17620310646247
"(43.03333984861635, -117.3627420603965)",53.750024,No,43.03333984861635,-117.3627420603965
"(39.54718816223863, -112.7517582585163)",63.78631,Yes,39.54718816223863,-112.7517582585163
"(41.567984659869005, -72.74981553583916)",2.957847,No,41.567984659869005,-72.74981553583916
"(37.64742681987013, -121.73714705928515)",3.20022,No,37.64742681987013,-121.73714705928515
"(29.86335937196476, -74.72173864336241)",340.709742,Yes,29.86335937196476,-74.72173864336241
"(27.965685912772102, -120.35317019289243)",375.64672,Yes,27.965685912772102,-120.35317019289243
"(43.63613250517409, -78.06272583541698)",29.227346,No,43.63613250517409,-78.06272583541698
"(27.593560052151346, -76.69078541236523)",214.573674,Yes,27.593560052151346,-76.69078541236523
"(36.88050345938978, -100.73381221316731)",16.174421,No,36.88050345938978,-100.73381221316731
"(29.193153426652533, -119.4220872156316)",274.099649,Yes,29.193153426652533,-119.4220872156316
"(34.336006982841106, -99.09146381320824)",17.704322,No,34.336006982841106,-99.09146381320824
"(31.645155627624924, -75.11473325776214)",231.089133,Yes,31.645155627624924,-75.11473325776214
"(44.856521742450326, -86.57462822197706)",38.289487,No,44.856521742450326,-86.57462822197706
"(29.49995371825475, -88.56488023224955)",60.398532,Yes,29.49995371825475,-88.56488023224955
"(38.31311409359481, -93.4252940838557)",19.390585,No,38.31311409359481,-93.4252940838557
"(37.417776776670436, -89.63639508873997)",8.655594,No,37.417776776670436,-89.63639508873997
"(31.479806820365553, -80.76283608184853)",41.781162,No,31.479806820365553,-80.76283608184853
"(35.030608833719654, -80.20917856710919)",6.699504,No,35.030608833719654,-80.20917856710919
"(30.990363629095725, -124.99912709488271)",365.331228,Yes,30.990363629095725,-124.99912709488271
"(40.98452040389628, -74.87532155444963)",7.527629,No,40.98452040389628,-74.87532155444963
"(27.229465421586607, -102.29218423176695)",151.788224,Yes,27.229465421586607,-102.29218423176695
"(30.948026309658232, -124.7928328299176)",358.831958,Yes,30.948026309658232,-124.7928328299176
"(46.48676397208827, -123.982954752796)",22.082909,No,46.48676397208827,-123.982954752796
"(41.50876636068074, -84.10831177397634)",19.681145,No,41.50876636068074,-84.10831177397634
"(37.76547287946903, -87.65757742010213)",7.393615,No,37.76547287946903,-87.65757742010213
"(27.77318273828043, -116.2138563216698)",337.282002,Yes,27.77318273828043,-116.2138563216698
"(37.70694567030133, -129.7950247772779)",345.611625,Yes,37.70694567030133,-129.7950247772779
"(37.86010436872722, -91.8859705724043)",8.393623,No,37.86010436872722,-91.8859705724043
"(42.10274876991211, -79.36052622744964)",6.647781,No,42.10274876991211,-79.36052622744964
"(33.07278411129637, -129.00550262137568)",469.84752,Yes,33.07278411129637,-129.00550262137568
"(34.89748873784967, -84.02501428317657)",3.647558,No,34.89748873784967,-84.02501428317657
"(40.95354150363343, -76.00233498844005)",1.985211,No,40.95354150363343,-76.00233498844005
"(46.30740296333154, -106.53311869858292)",101.729385,Yes,46.30740296333154,-106.53311869858292
"(38.89427613492317, -82.02578885715583)",5.533732,No,38.89427613492317,-82.02578885715583
"(40.14525861649637, -104.2515690787952)",25.394978,No,40.14525861649637,-104.2515690787952
"(31.833488454727423, -129.47703146607046)",542.46243,Yes,31.833488454727423,-129.47703146607046
"(33.500411758720404, -105.59142960638789)",12.4935,No,33.500411758720404,-105.59142960638789
"(32.491495275617716, -104.59843111032123)",20.174645,No,32.491495275617716,-104.59843111032123
"(42.500285479521224, -85.33535249008276)",10.110374,No,42.500285479521224,-85.33535249008276
"(43.093854461784716, -94.11649436130493)",29.126969,No,43.093854461784716,-94.11649436130493
"(31.662576226423127, -113.52563975354008)",95.763535,Yes,31.662576226423127,-113.52563975354008
"(46.88720235580098, -118.53449975308864)",38.329328,No,46.88720235580098,-118.53449975308864
"(31.685890678694246, -97.75377408288439)",21.245702,No,31.685890678694246,-97.75377408288439
"(30.62277151449023, -125.18520207394033)",391.153495,Yes,30.62277151449023,-125.18520207394033
"(34.817895044128875, -96.52258038831302)",6.866345,No,34.817895044128875,-96.52258038831302
"(28.904328675325797, -109.17789986899706)",169.303828,Yes,28.904328675325797,-109.17789986899706
"(43.42976834678794, -84.80606627545336)",7.673595,No,43.42976834678794,-84.80606627545336
"(33.25936074409799, -115.41119285106109)",22.284333,No,33.25936074409799,-115.41119285106109
"(42.94894479672956, -121.15962471789948)",57.655026,No,42.94894479672956,-121.15962471789948
"(30.244033317923172, -78.36772473501205)",175.278994,Yes,30.244033317923172,-78.36772473501205
"(27.9809169981491, -88.60086564498906)",145.305955,Yes,27.9809169981491,-88.60086564498906
"(46.06631387153723, -79.5426047714966)",196.155658,Yes,46.06631387153723,-79.5426047714966
"(38.05578868476129, -85.31378707444122)",11.388618,No,38.05578868476129,-85.31378707444122
"(30.013190295165174, -93.04804462449206)",15.793444,No,30.013190295165174,-93.04804462449206
"(33.971228792684656, -128.6881720056226)",422.962818,Yes,33.971228792684656,-128.6881720056226
"(31.93382698593939, -73.41776322673647)",272.559722,Yes,31.93382698593939,-73.41776322673647
"(29.688208130504112, -118.3163448401027)",214.852018,Yes,29.688208130504112,-118.3163448401027
"(39.63396558047499, -81.77069360613714)",21.51405,No,39.63396558047499,-81.77069360613714
"(36.68530730501518, -126.40124677225072)",222.737652,Yes,36.68530730501518,-126.40124677225072
"(42.06432952344141, -77.38035841330294)",21.678839,No,42.06432952344141,-77.38035841330294
"(38.65133124627725, -81.07158318249402)",28.020707,No,38.65133124627725,-81.07158318249402
"(43.21578787245836, -123.8255631676644)",23.230553,No,43.21578787245836,-123.8255631676644
"(29.09670313608106, -91.99017693182662)",56.050583,No,29.09670313608106,-91.99017693182662
"(46.506988688272926, -109.4129398169301)",65.333398,Yes,46.506988688272926,-109.4129398169301
"(29.60691178243457, -126.12780933837881)",480.8248,Yes,29.60691178243457,-126.12780933837881
"(42.7007601151583, -99.86912262717776)",116.976887,Yes,42.7007601151583,-99.86912262717776
"(31.365598606674002, -129.73794001100381)",574.962873,Yes,31.365598606674002,-129.73794001100381
"(35.833892538308994, -122.24725322546105)",54.655421,No,35.833892538308994,-122.24725322546105
"(37.26839990150641, -77.67382919877815)",13.700448,No,37.26839990150641,-77.67382919877815
"(29.19829780998874, -105.9456921581747)",176.006749,Yes,29.19829780998874,-105.9456921581747
"(26.567494728719698, -120.92213658298226)",476.720658,Yes,26.567494728719698,-120.92213658298226
"(34.12265405324743, -92.39345042491865)",19.079543,No,34.12265405324743,-92.39345042491865
"(46.46567516897531, -120.43902183531395)",8.766266,No,46.46567516897531,-120.43902183531395
"(29.089628895689007, -77.8286798610679)",176.906711,Yes,29.089628895689007,-77.8286798610679
"(45.97073908790523, -126.80696199716932)",139.389746,Yes,45.97073908790523,-126.80696199716932
"(28.124597886227093, -87.27471841647994)",154.155193,Yes,28.124597886227093,-87.27471841647994
"(37.90332742443883, -119.23946772074146)",23.455876,No,37.90332742443883,-119.23946772074146
"(31.61406072872216, -91.25502597940596)",10.032897,No,31.61406072872216,-91.25502597940596
"(46.07435582225345, -129.67355483076076)",277.16391,Yes,46.07435582225345,-129.67355483076076
"(39.38794856348947, -103.84418201904771)",54.260948,No,39.38794856348947,-103.84418201904771
"(46.16577111610026, -122.32376652121134)",29.764792,No,46.16577111610026,-122.32376652121134
"(34.209815477577266, -124.89906194681103)",234.678335,Yes,34.209815477577266,-124.89906194681103
"(37.77292586749365, -93.72422335865133)",19.486237,No,37.77292586749365,-93.72422335865133
"(28.919011756724686, -75.31718190784872)",321.440146,Yes,28.919011756724686,-75.31718190784872
"(40.57657156678353, -122.83515332134327)",12.424119,No,40.57657156678353,-122.83515332134327
"(37.62528204888298, -101.07578607026888)",13.872678,No,37.62528204888298,-101.07578607026888
"(43.39370088761887, -116.6800509083362)",12.357354,No,43.39370088761887,-116.6800509083362
"(43.24828692570882, -70.80089017969122)",4.417778,No,43.24828692570882,-70.80089017969122
"(40.07234795436242, -90.07607220826378)",24.549792,No,40.07234795436242,-90.07607220826378
"(34.280604534183055, -120.32361061667547)",24.859288,No,34.280604534183055,-120.32361061667547
"(46.946059612811645, -118.997173848611)",17.845203,No,46.946059612811645,-118.997173848611
"(36.78307600602142, -73.11452091288727)",151.212857,Yes,36.78307600602142,-73.11452091288727
"(34.391680301752245, -111.99680005138858)",23.459438,No,34.391680301752245,-111.99680005138858
"(35.036797423029036, -94.86885648204948)",14.56221,No,35.036797423029036,-94.86885648204948
"(39.87551320094764, -84.29123895029282)",6.805507,No,39.87551320094764,-84.29123895029282
"(40.35451102455306, -81.1733407314679)",18.53436,No,40.35451102455306,-81.1733407314679
"(28.75658868414494, -91.9088630203563)",75.579001,Yes,28.75658868414494,-91.9088630203563
"(34.267114475074365, -126.59486483532581)",308.481565,Yes,34.267114475074365,-126.59486483532581
"(38.04082029974262, -83.86524535797199)",5.030505,No,38.04082029974262,-83.86524535797199
"(44.299176160450685, -111.4481166717959)",36.421082,No,44.299176160450685,-111.4481166717959
"(31.383087186877653, -73.22116302980216)",308.391978,Yes,31.383087186877653,-73.22116302980216
"(29.158500679617937, -110.91173297935066)",150.315734,Yes,29.158500679617937,-110.91173297935066
"(43.51691415122059, -81.72646274777742)",50.632499,No,43.51691415122059,-81.72646274777742
"(36.87115790687938, -104.02638444349799)",54.482354,No,36.87115790687938,-104.02638444349799
"(34.34340662494068, -95.64726096540522)",7.952587,No,34.34340662494068,-95.64726096540522
"(34.065519240402445, -111.27041915918079)",11.70181,No,34.065519240402445,-111.27041915918079
"(29.518317209028552, -129.11628822093283)",618.766015,Yes,29.518317209028552,-129.11628822093283
"(45.739537549768144, -82.41808076403672)",67.865044,Yes,45.739537549768144,-82.41808076403672
"(40.398624589030824, -126.11322938201081)",104.906977,Yes,40.398624589030824,-126.11322938201081
"(39.392059386616005, -82.11565940830214)",4.422488,No,39.392059386616005,-82.11565940830214
"(35.08039432730027, -124.5083560642216)",178.608139,Yes,35.08039432730027,-124.5083560642216
"(40.238515438697476, -107.77776285471379)",53.141804,No,40.238515438697476,-107.77776285471379
"(29.16558228540862, -89.57473599335621)",48.781911,No,29.16558228540862,-89.57473599335621
"(38.93240326382871, -104.33300915645306)",20.718292,No,38.93240326382871,-104.33300915645306
"(29.965382747694907, -72.00706024933726)",429.695301,Yes,29.965382747694907,-72.00706024933726
"(27.465830268703016, -77.3014620347826)",176.085326,Yes,27.465830268703016,-77.3014620347826
"(26.99319132324589, -77.03791571538174)",187.020299,Yes,26.99319132324589,-77.03791571538174
"(37.013027458458986, -95.10194928987427)",10.132784,No,37.013027458458986,-95.10194928987427
"(31.75586188357677, -89.68771143322269)",8.308827,No,31.75586188357677,-89.68771143322269
"(40.911142922192354, -77.83368702990319)",6.4064,No,40.911142922192354,-77.83368702990319
"(27.59740804677654, -113.6875884638437)",305.72256,Yes,27.59740804677654,-113.6875884638437
"(37.454459727137454, -96.86587298719904)",15.788131,No,37.454459727137454,-96.86587298719904
"(43.907975337732715, -122.19665718558528)",41.468835,No,43.907975337732715,-122.19665718558528
"(32.366074856954214, -127.67490342753274)",438.590911,Yes,32.366074856954214,-127.67490342753274
"(31.79057764679206, -123.48220130179052)",263.700901,Yes,31.79057764679206,-123.48220130179052
"(44.46328866998982, -101.02828262748721)",34.67848,No,44.46328866998982,-101.02828262748721
"(33.67041879810623, -118.04187407334491)",3.850287,No,33.67041879810623,-118.04187407334491
"(34.38937928060915, -106.88756422458303)",24.295837,No,34.38937928060915,-106.88756422458303
"(43.47833282828438, -93.6153299374628)",17.106521,No,43.47833282828438,-93.6153299374628
"(46.80992734376082, -102.47706965106934)",80.374907,Yes,46.80992734376082,-102.47706965106934
"(32.7265657382098, -122.30332835654926)",169.939225,Yes,32.7265657382098,-122.30332835654926
"(43.92185989194705, -112.95431062441682)",25.896387,No,43.92185989194705,-112.95431062441682
"(43.451874985925514, -88.58237379821885)",12.2616,No,43.451874985925514,-88.58237379821885
"(35.58777526222696, -91.99188408270506)",23.624358,No,35.58777526222696,-91.99188408270506
"(35.10294277911206, -110.12214157007418)",62.353577,Yes,35.10294277911206,-110.12214157007418
"(33.073747543437754, -106.51055854776655)",34.986296,No,33.073747543437754,-106.51055854776655
"(38.872651462086, -97.5588859669684)",3.863773,No,38.872651462086,-97.5588859669684
"(32.91267752538708, -83.6380107045666)",4.345481,No,32.91267752538708,-83.6380107045666
"(29.44970547517035, -95.15494998620179)",6.048926,No,29.44970547517035,-95.15494998620179
"(46.54227446484218, -113.58641335596086)",30.283956,No,46.54227446484218,-113.58641335596086
"(40.69574857242562, -119.14270463189077)",49.991188,No,40.69574857242562,-119.14270463189077
"(35.21565101096499, -80.13020961305561)",10.888281,No,35.21565101096499,-80.13020961305561
"(29.758202448103848, -83.91563232249891)",31.548543,No,29.758202448103848,-83.91563232249891
"(42.70957862513844, -80.40082980371294)",42.807513,No,42.70957862513844,-80.40082980371294
"(46.83747581765197, -72.27085844180192)",138.836395,Yes,46.83747581765197,-72.27085844180192
"(26.9722510624062, -75.97001503772579)",252.641947,Yes,26.9722510624062,-75.97001503772579
"(35.84238584234774, -127.50465471401787)",300.798635,Yes,35.84238584234774,-127.50465471401787
"(31.67703979370414, -112.8257051125172)",105.561302,Yes,31.67703979370414,-112.8257051125172
"(36.79779719822759, -70.49846440163353)",277.852757,Yes,36.79779719822759,-70.49846440163353
"(41.5318363128367, -106.88533617534185)",70.67637,Yes,41.5318363128367,-106.88533617534185
"(34.31239184589746, -76.63358584115372)",29.353987,No,34.31239184589746,-76.63358584115372
"(45.48666132412274, -129.55747924332326)",273.527791,Yes,45.48666132412274,-129.55747924332326
"(39.97885532495472, -83.87971115009482)",4.80827,No,39.97885532495472,-83.87971115009482
"(41.66049032585342, -73.07495569587265)",7.002551,No,41.66049032585342,-73.07495569587265
"(36.80557525673804, -77.34540347937069)",12.855214,No,36.80557525673804,-77.34540347937069
"(38.0728969215661, -74.22271114309508)",56.859777,No,38.0728969215661,-74.22271114309508
"(31.78981897235565, -88.81128747254728)",13.18126,No,31.78981897235565,-88.81128747254728
"(35.33811822543237, -79.74111978951488)",8.628108,No,35.33811822543237,-79.74111978951488
"(27.522249203448165, -80.31353007508552)",6.522905,No,27.522249203448165,-80.31353007508552
"(27.76547086979352, -84.27806040249963)",89.426691,Yes,27.76547086979352,-84.27806040249963
"(40.09476253064152, -112.22098508478739)",27.085827,No,40.09476253064152,-112.22098508478739
"(39.79776787270463, -105.91661339913854)",17.947363,No,39.79776787270463,-105.91661339913854
"(32.122092233088786, -73.00059910565484)",281.532536,Yes,32.122092233088786,-73.00059910565484
"(39.23006254660285, -73.86725875735794)",31.652806,No,39.23006254660285,-73.86725875735794
"(32.17265027005514, -91.94839688142932)",11.761955,No,32.17265027005514,-91.94839688142932
"(33.504431561886484, -100.13896062946723)",44.759068,No,33.504431561886484,-100.13896062946723
"(35.65375455888347, -117.26919335255928)",22.64317,No,35.65375455888347,-117.26919335255928
"(41.15104850216433, -71.94737452550025)",15.201399,No,41.15104850216433,-71.94737452550025
"(40.95168646280918, -97.91153089190993)",24.141298,No,40.95168646280918,-97.91153089190993
"(33.95398913783877, -95.42364217138649)",5.810686,No,33.95398913783877,-95.42364217138649
"(32.92601644699931, -118.20751796476193)",29.356696,No,32.92601644699931,-118.20751796476193
"(26.82214997937112, -102.2589727544591)",170.730169,Yes,26.82214997937112,-102.2589727544591
"(30.251649981312177, -90.82730454427475)",6.88119,No,30.251649981312177,-90.82730454427475
"(37.41129607482401, -114.97656798688514)",29.298254,No,37.41129607482401,-114.97656798688514
"(44.376975379525454, -127.76370123620649)",189.169897,Yes,44.376975379525454,-127.76370123620649
"(34.880558093263375, -98.11269804324067)",14.376356,No,34.880558093263375,-98.11269804324067
"(33.63011750053959, -74.69642464118246)",140.047222,Yes,33.63011750053959,-74.69642464118246
"(37.464288505412995, -120.17970741328274)",11.394356,No,37.464288505412995,-120.17970741328274
"(44.86716388745985, -81.52704322654819)",95.338499,Yes,44.86716388745985,-81.52704322654819
"(44.08479390828093, -73.62825767490972)",31.250112,No,44.08479390828093,-73.62825767490972
"(45.957566665409885, -84.4397214106134)",37.576656,No,45.957566665409885,-84.4397214106134
"(28.603829324259898, -83.31601813892625)",41.669568,No,28.603829324259898,-83.31601813892625
"(42.24467821800215, -119.76777810583383)",53.44243,No,42.24467821800215,-119.76777810583383
"(28.878151090529716, -117.26245521076626)",257.847432,Yes,28.878151090529716,-117.26245521076626
"(27.42488898015658, -86.47964019951503)",177.55998,Yes,27.42488898015658,-86.47964019951503
"(30.903905716528392, -96.53940247984454)",20.583946,No,30.903905716528392,-96.53940247984454
"(32.31997224434277, -105.9889583521157)",39.912641,No,32.31997224434277,-105.9889583521157
"(32.529505461800056, -82.14048970081996)",12.852977,No,32.529505461800056,-82.14048970081996
"(26.859812981421886, -76.80959636592267)",200.538436,Yes,26.859812981421886,-76.80959636592267
"(42.636542619895096, -108.66535991218387)",13.07869,No,42.636542619895096,-108.66535991218387
"(44.55855500246554, -82.18284733721082)",67.084722,Yes,44.55855500246554,-82.18284733721082
"(27.105846332699123, -80.01587120204493)",12.977856,No,27.105846332699123,-80.01587120204493
"(32.38446998804704, -120.31181033672623)",132.676857,Yes,32.38446998804704,-120.31181033672623
"(44.94651458940022, -78.2394966756511)",116.82111,Yes,44.94651458940022,-78.2394966756511
"(42.91067570722211, -91.26437389603154)",28.576181,No,42.91067570722211,-91.26437389603154
"(27.762456822293547, -79.0664232315167)",81.710436,Yes,27.762456822293547,-79.0664232315167
"(41.64302068313073, -110.16560146375024)",47.680989,No,41.64302068313073,-110.16560146375024
"(40.01938497885645, -116.3341570790181)",53.435807,No,40.01938497885645,-116.3341570790181
"(28.77813921175956, -88.61526364338474)",110.191725,Yes,28.77813921175956,-88.61526364338474
"(39.77400743389871, -120.68090144415595)",11.809842,No,39.77400743389871,-120.68090144415595
"(44.151064683885885, -96.90622321308899)",12.846099,No,44.151064683885885,-96.90622321308899
"(31.756405786024715, -90.6630675266804)",16.704353,No,31.756405786024715,-90.6630675266804
"(27.51144582804448, -79.88568321866455)",28.777978,No,27.51144582804448,-79.88568321866455
"(27.437309613465764, -120.79364356561909)",420.727283,Yes,27.437309613465764,-120.79364356561909
"(29.87710131614478, -102.3652315654405)",76.532035,Yes,29.87710131614478,-102.3652315654405
"(28.335096922848535, -120.26417900297973)",351.095717,Yes,28.335096922848535,-120.26417900297973
"(29.894706644200525, -102.19038788355937)",72.273204,Yes,29.894706644200525,-102.19038788355937
"(32.03929974478533, -104.43703758716578)",29.698778,No,32.03929974478533,-104.43703758716578
"(46.34281680933654, -105.74298014560006)",121.675783,Yes,46.34281680933654,-105.74298014560006
"(38.5243482702798, -111.31452135303793)",45.253779,No,38.5243482702798,-111.31452135303793
"(30.80058027828412, -125.54839177183433)",397.918354,Yes,30.80058027828412,-125.54839177183433
"(38.61218256529055, -95.85531339945676)",28.985123,No,38.61218256529055,-95.85531339945676
"(30.89008170194218, -71.74113557396181)",393.611841,Yes,30.89008170194218,-71.74113557396181
"(42.66381494000501, -123.30285417406104)",16.858047,No,42.66381494000501,-123.30285417406104
"(31.878629019486823, -126.20774305486123)",384.063374,Yes,31.878629019486823,-126.20774305486123
"(44.93135623650019, -78.37938685400187)",114.597901,Yes,44.93135623650019,-78.37938685400187
"(33.10306623245339, -100.7423486642591)",30.357877,No,33.10306623245339,-100.7423486642591
"(29.188881757363156, -122.60482997054255)",381.66638,Yes,29.188881757363156,-122.60482997054255
"(32.21605979114534, -80.4921620192506)",13.067599,No,32.21605979114534,-80.4921620192506
"(45.7097870168224, -80.75767539670608)",138.043533,Yes,45.7097870168224,-80.75767539670608
"(42.15786836548698, -116.82606885554574)",94.268122,Yes,42.15786836548698,-116.82606885554574
"(31.710121327599463, -126.31117717720608)",395.352923,Yes,31.710121327599463,-126.31117717720608
"(36.72972946708739, -119.6520090663281)",7.458411,No,36.72972946708739,-119.6520090663281
"(41.82601025630443, -126.05141124797804)",92.235945,Yes,41.82601025630443,-126.05141124797804
"(31.03832710493856, -94.39774651300645)",18.156287,No,31.03832710493856,-94.39774651300645
"(33.35254366810431, -124.4635581521944)",247.192625,Yes,33.35254366810431,-124.4635581521944
"(28.282002775426207, -113.8248579631371)",271.985263,Yes,28.282002775426207,-113.8248579631371
"(37.21669478439355, -127.26509082353111)",242.373145,Yes,37.21669478439355,-127.26509082353111
"(37.97249610755311, -109.31256254077428)",85.987697,Yes,37.97249610755311,-109.31256254077428
"(42.85107528343343, -107.71006228672188)",38.107829,No,42.85107528343343,-107.71006228672188
"(34.728401170164425, -100.79347688465774)",37.962164,No,34.728401170164425,-100.79347688465774
"(29.882743688058277, -106.94910378065143)",132.7244,Yes,29.882743688058277,-106.94910378065143
"(30.598241870703546, -80.50148958964235)",56.5811,No,30.598241870703546,-80.50148958964235
"(42.82771604272605, -90.48404466425484)",7.576038,No,42.82771604272605,-90.48404466425484
"(26.822449146806907, -96.6229591583839)",74.640666,Yes,26.822449146806907,-96.6229591583839
"(32.56814844617483, -86.97552986683637)",10.64843,No,32.56814844617483,-86.97552986683637
"(35.38269257533276, -99.34082435585866)",5.282636,No,35.38269257533276,-99.34082435585866
"(30.569111712434605, -126.24520479686635)",439.392222,Yes,30.569111712434605,-126.24520479686635
"(28.60835855555499, -128.8475825145063)",646.188807,Yes,28.60835855555499,-128.8475825145063
"(31.56639270337353, -118.17208630203142)",97.009726,Yes,31.56639270337353,-118.17208630203142
"(30.01015201581412, -79.17259589503858)",125.508989,Yes,30.01015201581412,-79.17259589503858
"(44.16191834248583, -107.2399841275327)",46.504375,No,44.16191834248583,-107.2399841275327
"(35.62721702476913, -89.91982913478518)",15.029965,No,35.62721702476913,-89.91982913478518
"(31.192541414587982, -80.4543473658494)",61.015927,Yes,31.192541414587982,-80.4543473658494
"(35.78692480889333, -123.35441335884856)",97.321771,Yes,35.78692480889333,-123.35441335884856
"(45.55856322047632, -111.8032254706196)",31.953113,No,45.55856322047632,-111.8032254706196
"(35.36777921687724, -74.06119297204172)",96.048986,Yes,35.36777921687724,-74.06119297204172
"(31.91910272916535, -91.43540890387371)",20.022533,No,31.91910272916535,-91.43540890387371
"(28.448829856054356, -97.68246763682875)",4.129725,No,28.448829856054356,-97.68246763682875
"(42.76415274036323, -70.90766956799223)",3.569263,No,42.76415274036323,-70.90766956799223
"(39.184449997409054, -89.24933320905473)",21.187468,No,39.184449997409054,-89.24933320905473
"(46.24298286560095, -71.99713875859486)",95.772129,Yes,46.24298286560095,-71.99713875859486
"(28.010970396361458, -104.42959490620771)",220.130359,Yes,28.010970396361458,-104.42959490620771
"(28.450399943639606, -94.91749906396018)",51.438669,No,28.450399943639606,-94.91749906396018
"(46.841217437374226, -93.23195917807729)",30.514065,No,46.841217437374226,-93.23195917807729
"(34.9969133499246, -81.4794028223581)",10.874836,No,34.9969133499246,-81.4794028223581
"(34.77081945490367, -72.24035611001284)",207.051751,Yes,34.77081945490367,-72.24035611001284
"(41.409059782022624, -109.13039988213563)",13.307174,No,41.409059782022624,-109.13039988213563
"(38.3286569094636, -89.13043706394619)",10.582788,No,38.3286569094636,-89.13043706394619
"(27.57570583668677, -96.41122282314137)",51.61717,No,27.57570583668677,-96.41122282314137
"(28.928745886660227, -119.45580307006273)",290.980724,Yes,28.928745886660227,-119.45580307006273
"(36.24133105327786, -105.31565007535775)",17.014494,No,36.24133105327786,-105.31565007535775
"(29.022609455123128, -118.50965202493421)",261.980673,Yes,29.022609455123128,-118.50965202493421
"(27.90714500648326, -75.71823587040834)",277.404923,Yes,27.90714500648326,-75.71823587040834
"(35.17342179706283, -102.51252712411656)",23.686559,No,35.17342179706283,-102.51252712411656
"(32.842291821472486, -81.62778905650576)",23.657625,No,32.842291821472486,-81.62778905650576
"(46.899749270136745, -103.5924995227587)",133.31083,Yes,46.899749270136745,-103.5924995227587
"(46.83405990236507, -125.77848915873118)",91.976214,Yes,46.83405990236507,-125.77848915873118
"(41.854325752765156, -105.2393325301405)",40.850062,No,41.854325752765156,-105.2393325301405
"(46.94871189379579, -101.79960852280124)",49.155134,No,46.94871189379579,-101.79960852280124
"(28.532838130977662, -104.20788043988823)",181.857774,Yes,28.532838130977662,-104.20788043988823
"(44.081404331617364, -117.35350904625537)",19.109326,No,44.081404331617364,-117.35350904625537
"(31.792624559020847, -129.39213576175672)",540.389698,Yes,31.792624559020847,-129.39213576175672
"(43.53579787780835, -114.00634960729953)",36.39697,No,43.53579787780835,-114.00634960729953
"(37.65640329770153, -94.24117260143395)",13.711266,No,37.65640329770153,-94.24117260143395
